"idno"	"chip_meth"	"pos_meth"	"site"	"bcell"	"tcell"	"nkcell"	"neutro"
6016332	5806361023	"R03"	"UMN"	0.0747471456975626	0.000921109666233155	0.0702486053187455	0.0642105286463961
6016367	6229076105	"R06"	"UMN"	0.102641018515742	0.193541395752059	0.2189243351568	0.205609863044452
6016383	6190773023	"R04"	"UMN"	0.0458529507238341	0.00232986562635462	0.195796999404214	0.206168671916082
6016405	8221916088	"R01"	"UMN"	0.108720118613722	0.0147377546597313	0.170990629908466	0.222669619050354
6016430	8221916098	"R01"	"UMN"	0.0535294034125839	0.0050931946250542	0.0729567242593294	0.120538330324303
6016448	5806361049	"R03"	"UMN"	0.163533429487752	0.0041179020372778	0.177362429682342	0.202066117881267
6016464	6229025016	"R05"	"UMN"	0.0751415571951449	0.0134373645426962	0.0940514613160488	0.150184441463863
6016480	5854945052	"R03"	"UMN"	0.127441396323577	0.0808409189423493	0.24475978984997	0.198752884687199
6016510	5859594023	"R05"	"UMN"	0.0561224842493373	0.0001625487646294	0.0743107837296214	0.267487919326612
6016529	6229076132	"R01"	"UMN"	0.108159568826474	0.00108365843086256	0.246601310729567	0.202551144254409
6016553	6190773022	"R06"	"UMN"	0.0863630776640841	0.115084525357607	0.118723934355197	0.197278128134429
6016588	6229076168	"R02"	"UMN"	0.0852765834769255	0.0093736454269614	0.122082001841521	0.229180273543026
6016618	6055574024	"R06"	"UMN"	0.0897937505942811	0.0751235329058638	0.116069977793425	0.252295546923167
6016626	7800246109	"R04"	"UMN"	0.0603495681585604	0.0041179020372778	0.060607701890267	0.125173385152688
6016634	7810920057	"R06"	"UMN"	0.0958691854969302	0.0368443866493281	0.0851167147124147	0.249041812917925
6016677	5859594016	"R01"	"UMN"	0.036692397357477	0.00216731686172522	0.0800024876306703	0.157402863231387
6016707	8221916052	"R05"	"UMN"	0.134199009835395	0.110912440398786	0.108427157062852	0.209793618980554
6016715	6229017142	"R06"	"UMN"	0.0635698061933576	0.00520156046814046	0.189189189189189	0.203712330400899
6016723	5806361044	"R03"	"UMN"	0.0738617215860721	0.00633940182054615	0.0255880953672724	0.296073384020687
6016766	5854945052	"R05"	"UMN"	0.0473843615800845	0.0001625487646294	0.222408041937597	0.275475539102153
6016782	5806361014	"R05"	"UMN"	0.0607055163791116	0.00352188990030344	0.0494089209518237	0.166056803306227
6016790	7507867014	"R03"	"UMN"	0.0815984227566481	0.177936714347638	0.10687555330363	0.22499094554869
6016812	6929718155	"R05"	"UMN"	0.136872715108897	0.0166883398352839	0.0552997887667226	0.201003156152509
6016820	6190773033	"R02"	"UMN"	0.0876912383898203	0.258506718682271	0.154579429128527	0.133105191937398
6016839	5854945034	"R03"	"UMN"	0.098233196048597	0.00975292587776333	0.258787845962195	0.135342888766872
6016847	7507867012	"R01"	"UMN"	0.102786977078269	0.0625270914607715	0.0953257867085522	0.114388238298359
6016855	6229076111	"R06"	"UMN"	0.12815307993081	0.00633940182054615	0.197584357904999	0.248493427058189
6016863	6229076048	"R02"	"UMN"	0.0466287498074942	0.0979363858365732	0.26864539890592	0.218973492308879
6016880	7810920063	"R06"	"UMN"	0.121564065916918	0.0178803641092328	0.0931051291772734	0.14221962052069
6016898	5806361023	"R04"	"UMN"	0.0957361295835558	0.0389575205895102	0.248172019715106	0.20244991807899
6016910	7810920045	"R02"	"UMN"	0.0862008165877461	0.327427394885132	0.198450955965986	0.171633085222212
6016928	5859594016	"R01"	"UMN"	0.0782603872001141	0.00167967056783702	0.1632398763709	0.230498117300643
6016952	7810920110	"R01"	"UMN"	0.0802886257810498	0.189856957087126	0.112649718075279	0.172399810861809
6016987	5806361039	"R05"	"UMN"	0.100235402326332	0.000596012136974466	0.0174944483561718	0.23794409011001
6016995	6229025011	"R05"	"UMN"	0.0932820001563073	0.325639358474209	0.227590315766668	0.263912348991768
6017002	8221916053	"R04"	"UMN"	0.0698307748548874	0.042641959254443	0.105454151546336	0.189879795548937
6017029	7800246108	"R05"	"UMN"	0.121689398966356	0.00590593844820109	0.12625250501002	0.221827929982984
6017053	5854945034	"R05"	"UMN"	0.0776331533393672	0.294863459037711	0.206035881630295	0.192935197305357
6017061	8221924139	"R04"	"UMN"	0.0674776658689034	0.216840052015605	0.120816923476521	0.131845512160771
6017088	6229017158	"R05"	"UMN"	0.064305033023497	0.0434547030775899	0.170882305150842	0.19721322261061
6017118	8221916140	"R02"	"UMN"	0.0451283141107918	0.372345036844387	0.111646116956558	0.206236978938717
6017126	8221916098	"R03"	"UMN"	0.0700904693022353	0.0128955353272648	0.179385798624276	0.189135104899017
6017142	5854945029	"R03"	"UMN"	0.0861508277878124	0.0277416558300824	0.316687428911878	0.28310569734344
6017177	5859594026	"R03"	"UMN"	0.0756843568026912	0.000541829215431333	0.17771497475825	0.213763110678555
6017274	6229076038	"R03"	"UMN"	0.0922305069081498	0.0003250975292588	0.133726913286031	0.244346733970674
6017282	6229025162	"R05"	"UMN"	0.0906186431826552	0.000270914607715667	0.18241889183773	0.191545180770159
6017339	5854671024	"R05"	"UMN"	0.0500753393235756	0.000866926744690022	0.0883388398418459	0.179868209998882
6017363	6229025016	"R06"	"UMN"	0.0697420885097391	0.0300715214564369	0.230098977364371	0.24280629197465
6017398	6229025008	"R01"	"UMN"	0.0501082807611514	0.00130039011703509	0.0510751232194118	0.17407913552763
6017401	6229017142	"R05"	"UMN"	0.0786175097999734	0.00135457303857822	0.135895603141664	0.181530834660152
6017436	6190773033	"R01"	"UMN"	0.0992930881827151	0.230331599479844	0.197378988474103	0.188776633338907
6017444	5806361023	"R04"	"UMN"	0.0522115358498428	0.00894018205461633	0.150625575475275	0.227458014476625
6017452	8221916052	"R04"	"UMN"	0.0590184170491884	0.00736887732986558	0.00747440827601153	0.227074331639052
6017479	5859594026	"R04"	"UMN"	0.0961016247051856	0.161627654963156	0.213508097275632	0.282769459611747
6017509	5854945022	"R03"	"UMN"	0.0606712405348477	0.000758560901603866	0.144126090017874	0.266595087530223
6017533	5806361014	"R04"	"UMN"	0.171595506385073	0.000379280450801933	0.0165736879163733	0.248000455580599
6017541	6229025162	"R06"	"UMN"	0.106039881748632	0.0169592544429996	0.0608785137843254	0.209903088500615
6017550	8221924042	"R01"	"UMN"	0.0796799356603332	0.0135457303857824	0.028381086497319	0.131228142303708
6017568	6190773037	"R05"	"UMN"	0.0893970874206287	0.0003250975292588	0.172027729703176	0.236947690340643
6017606	6190773039	"R03"	"UMN"	0.0785071214272032	0.0003250975292588	0.0292368247129616	0.26238425032776
6017622	7800246109	"R02"	"UMN"	0.0649012682820471	0.363946684005202	0.0489770002873454	0.200642420049854
6017630	8221924147	"R06"	"UMN"	0.107997466523631	0.122453402687473	0.123815197963495	0.157143979172999
6017649	7810920063	"R02"	"UMN"	0.143995230869282	0.0169619855988632	0.0332652319879541	0.159795209231533
6017703	8221916098	"R02"	"UMN"	0.0723427191153558	0.00216731686172522	0.0889887883875859	0.245874848926207
6017720	7810920037	"R03"	"UMN"	0.084798815820701	0.014629388816645	0.0674863239993501	0.110036909238978
6017754	6229033043	"R05"	"UMN"	0.0676979212829044	0.0174469007368877	0.0648323674375778	0.200817902549192
6017800	6229033025	"R02"	"UMN"	0.0356484309129459	0.0813285652362375	0.167686724800953	0.182379899095006
6017819	7507867014	"R04"	"UMN"	0.0745380893338111	0.205028175119202	0.113686833125711	0.12679024773224
6017878	6929718158	"R06"	"UMN"	0.0774173096277462	0.246803207628955	0.10106699886259	0.309805866341179
6017894	6229025011	"R01"	"UMN"	0.104731825077874	0.0362483745123537	0.0748326813279886	0.194513713714728
6017908	7810920072	"R06"	"UMN"	0.0872715961699413	0.0218899003034244	0.167934889928099	0.202279407464283
6017932	6229017142	"R03"	"UMN"	0.0506434267457298	0.00590593844820109	0.0790229106862373	0.164887043814859
6017940	6229017163	"R03"	"UMN"	0.0664397714661854	0.000433463372345066	0.0946216757840004	0.251634711968051
6017959	5806361023	"R06"	"UMN"	0.114813336541918	0.013816644993498	0.0922104278147564	0.246350072135856
6018017	5806361043	"R03"	"UMN"	0.0707101711469986	0.000379280450801933	0.00904511726155011	0.24868966122871
6018122	8221916098	"R04"	"UMN"	0.0975647321970564	0.00238404854789775	0.180541677476888	0.231657775743314
6018149	8221924080	"R05"	"UMN"	0.075230284810225	0.143268318698618	0.0623408980122407	0.214828074691033
6018173	5854945024	"R06"	"UMN"	0.0975077859960272	0.000108365843086267	0.0400801603206413	0.253700143542048
6018190	7810920045	"R04"	"UMN"	0.103800052787473	0.0546163849154746	0.123130411138654	0.231892691734776
6018203	8221916088	"R04"	"UMN"	0.0752211792681451	0.0499217300004814	0.10232764662261	0.229170242177927
6018238	6055574023	"R01"	"UMN"	0.108198640342246	0.265333766796706	0.154308617234469	0.199958337851614
6018254	6229017157	"R05"	"UMN"	0.00566040718082905	0.000704377980060733	0.0633848928964311	0.215567116721219
6018262	5854945024	"R01"	"UMN"	0.0534930406981098	0.156576389180424	0.188974005661132	0.158966865221118
6018319	5859594026	"R05"	"UMN"	0.108697800408846	0.00130039011703509	0.079239560201484	0.262549929468386
6018335	8221924042	"R05"	"UMN"	0.0670350267401357	0.334850455136541	0.149728639299033	0.20451960202541
6018343	7810920045	"R02"	"UMN"	0.122775476466509	0.053912006935414	0.13783980434342	0.176155137858187
6018360	6929718158	"R01"	"UMN"	0.109581052982561	0.232498916341569	0.256188051779234	0.187042716922562
6018394	6055574024	"R02"	"UMN"	0.10347117583276	0.0202644126571305	0.191247359584033	0.211002274308214
6018416	5854671015	"R02"	"UMN"	0.11044307954327	0.0004876462938882	0.143342558321097	0.178586407839411
6018459	5854945041	"R05"	"UMN"	0.128175842249627	0.017555266579974	0.218166061853437	0.237675430447094
6018505	7800246109	"R04"	"UMN"	0.103229611190402	0.0604990433954604	0.226344581054	0.184223808121687
6018521	6229025016	"R01"	"UMN"	0.0513461948403367	0.0516591356908365	0.0493960894762498	0.232871091079522
6018530	7507867012	"R02"	"UMN"	0.0733341850812647	0.0258994364976159	0.143584466229757	0.197118810385488
6018548	8221924147	"R04"	"UMN"	0.0377548305864626	0.00433463372345033	0.00265395656177214	0.222886013997729
6018556	7810920052	"R01"	"UMN"	0.058988852819548	0.0102405721716515	0.113058733603729	0.201388810624839
6018572	8221924042	"R03"	"UMN"	0.0490802136602937	0.319191590810576	0.13659751936305	0.190661134488673
6018599	7800246108	"R03"	"UMN"	0.0795123384117797	0.00146293888166449	0.109570492336023	0.230417694724514
6018602	8221916140	"R05"	"UMN"	0.108076284374689	0.00547247507585613	0.0748524075177381	0.199664932987621
6018610	6247004010	"R01"	"UMN"	0.118126069502491	5.41829215431333e-05	0.286573146292585	0.26738377515756
6018653	6229017119	"R05"	"UMN"	0.0827371343302581	5.41829215431333e-05	0.0300059578616693	0.236449438766194
6018661	6229025016	"R03"	"UMN"	0.0928115399048602	0.342490247074122	0.109166934773815	0.243055295250541
6018670	6229033043	"R05"	"UMN"	0.0460890565377631	0.104031209362809	0.0825976276878081	0.0853636426360881
6018688	8221916140	"R04"	"UMN"	0.107942118757143	0.118045071560352	0.0885554893570926	0.200608812684805
6018700	6229017113	"R02"	"UMN"	0.0999475487742834	0.00249241439098391	0.0914802578129231	0.165137798955577
6018726	5806361005	"R01"	"UMN"	0.0545887577894134	0.00173385348938015	0.0593619671775985	0.260182889195709
6018734	5854945036	"R01"	"UMN"	0.0870192668768665	0.000812743823146889	0.173427936954991	0.270100690109528
6018750	8221924139	"R02"	"UMN"	0.0929079798098106	0.00232986562635462	0.0220982505551643	0.230924834203591
6018823	7810920076	"R03"	"UMN"	0.0741560991299415	0.0004876462938882	0.105399989167524	0.197323310748441
6018866	5806361040	"R06"	"UMN"	0.101977501186435	0.026332899869961	0.0815143801115745	0.214517060210131
6018874	6190773022	"R03"	"UMN"	0.0976405224510613	0.0287169484178587	0.0712845255094751	0.267746817699552
6018939	6229033025	"R05"	"UMN"	0.0720543260443764	0.00363025574338971	0.146509234685587	0.15844664511833
6018963	7810920108	"R02"	"UMN"	0.0360595850130516	0.152687472908539	0.1572333856903	0.205235672115689
6018971	7810920009	"R02"	"UMN"	0.0845222779551587	5.41829215431333e-05	0.146865192779936	0.184403680539913
6019005	6229017119	"R06"	"UMN"	0.0570565132378444	0.00151712180320762	0.113036884579971	0.23963245305239
6019021	7507867014	"R01"	"UMN"	0.100990494610978	0.104789770264413	0.122503445562579	0.21352725289109
6019030	7810920051	"R03"	"UMN"	0.068287823056961	0.00178803641092329	0.160233791325322	0.157706932556338
6019048	8221924042	"R02"	"UMN"	0.0346461632131576	0.00211313394018209	0.133950807763646	0.139262345013254
6019072	5806361023	"R01"	"UMN"	0.148056741346682	0.00465973125270913	0.22022423224828	0.206324716477127
6019099	6229076048	"R02"	"UMN"	0.108520872244937	0.0872322098843346	0.101608622650707	0.234998145742408
6019110	7810920052	"R04"	"UMN"	0.0833260293705092	0.130255743389684	0.110924551806315	0.187188325986388
6019137	8221924147	"R01"	"UMN"	0.082395206545025	0.00948201127004766	0.0455505605806207	0.212381604284517
6019226	5806361005	"R05"	"UMN"	0.089910083045973	0.0515279583875162	0.261724826757237	0.226940585969
6019250	6190773034	"R01"	"UMN"	0.100226069208445	0.0150628521889901	0.242972431349185	0.213345417248683
6019285	6229076105	"R03"	"UMN"	0.0719462596707672	0.00753142609449498	0.193359692357688	0.215224344169897
6019293	6229033025	"R06"	"UMN"	0.066056016828665	0.13087165928008	0.111899474624926	0.163236409901474
6019382	5854945024	"R04"	"UMN"	0.0793542205482498	0.00612267013437362	0.236418783512972	0.181330888509111
6019404	7810920057	"R05"	"UMN"	0.100836505123028	0.00140875596012136	0.22142845086539	0.173189592422068
6019412	5806361038	"R01"	"UMN"	0.078851749661879	0.00124620719549196	0.15478861220527	0.196978453280575
6019439	5859594026	"R06"	"UMN"	0.0704545835178125	5.41829215431333e-05	0.146021773276282	0.277497352778982
6019480	5854945041	"R04"	"UMN"	0.0757054085166734	0.000866926744690022	0.0984703688306069	0.260304363064885
6019501	6190773039	"R06"	"UMN"	0.0758522232185269	5.41829215431333e-05	0.0688403834696419	0.189867787347678
6019510	8221916098	"R02"	"UMN"	0.0745029586013209	0.00292587776332898	0.132806152846233	0.194159652718551
6019528	6190773029	"R03"	"UMN"	0.0727660037238783	0.00189640225400955	0.048854465688133	0.252057504172336
6019544	8221924069	"R05"	"UMN"	0.068821800965731	0.00471391417425226	0.155879326220008	0.100488712527221
6019609	5854945041	"R05"	"UMN"	0.113841359487479	0.00931946250541826	0.115745003520555	0.241922763548657
6019633	6229076077	"R01"	"UMN"	0.0967103592000382	0.0101322063285653	0.13536726426011	0.196577771998256
6019692	6190773038	"R05"	"UMN"	0.0675714406609267	0.0536952752492414	0.186548847226666	0.188293277021413
6019706	5854945034	"R06"	"UMN"	0.0412633451361371	0.00184221933246642	0.213291447760386	0.246250755680677
6019765	6190773038	"R03"	"UMN"	0.0672021861340815	0.00704377980060689	0.0414883821697449	0.193768620226512
6019781	6229076105	"R05"	"UMN"	0.0860902962942637	0.00108365843086256	0.191518171478091	0.242889801464439
6019820	7810920057	"R04"	"UMN"	0.072442413615053	0.00753142609449498	0.148200385772862	0.177404619742432
6019870	8221924069	"R02"	"UMN"	0.0355244098634959	0.00726051148677942	0.0652115040892596	0.196272861890371
6019919	6229076132	"R03"	"UMN"	0.0810615707487968	0.000921109666233155	0.137946906652816	0.21831840775883
6019951	5859594026	"R01"	"UMN"	0.109574555810982	0.0001625487646294	0.083860416355776	0.24667856032229
6019994	6190773037	"R01"	"UMN"	0.0767912112651054	0.213136864533922	0.138243524782567	0.166104336974906
6021026	5854671019	"R05"	"UMN"	0.0756640782876369	0.00769397485912438	0.166116015815415	0.217977881937644
6021042	8221916118	"R06"	"UMN"	0.116945133975268	0.197442566103164	0.137897416454531	0.164329322493492
6021123	5854671019	"R01"	"UMN"	0.0526772165618903	0.00352188990030344	0.100200400801603	0.222244055937701
6021131	6190773033	"R03"	"UMN"	0.0929719929656077	0.0265711888765536	0.0947567471143582	0.157759522596027
6021212	6190773039	"R04"	"UMN"	0.171471927162367	0.311443433029909	0.212695661593457	0.19541729873258
6021239	5806361014	"R04"	"UMN"	0.133970035887299	0.000541829215431333	0.0967062616136399	0.27671324283107
6021247	7810920051	"R05"	"UMN"	0.0461904231288858	0.0222691807542262	0.0384606172960049	0.138695198640646
6021255	6229076105	"R05"	"UMN"	0.0831839687983586	0.0299631556133507	0.263879109570492	0.198814398703993
6021271	5854945054	"R02"	"UMN"	0.0874347720302686	0.242414390983962	0.0433299030493419	0.207226369700877
6021301	6229025160	"R06"	"UMN"	0.0653631337599911	0.000270914607715667	0.0688945458484537	0.15889716509124
6021310	8221924147	"R05"	"UMN"	0.022483591125783	0.00108365843086256	0.0842224990521584	0.239921893491184
6021336	5806361043	"R03"	"UMN"	0.0598321487866088	0.0006501950585176	0.0571954720251313	0.207875380199106
6021387	6229076038	"R04"	"UMN"	0.152824625543524	0.0003250975292588	0.205004603802199	0.221599211848347
6021417	8221924139	"R02"	"UMN"	0.0647757038493543	0.144900710801147	0.182052876738993	0.223176480153101
6021450	7800246108	"R04"	"UMN"	0.0912528817433664	0.200747724317295	0.0755023560634783	0.184813576274339
6021492	8221916052	"R01"	"UMN"	0.0442426694391249	0.0624729085392285	0.0313600173319613	0.204109512011457
6021506	6229017158	"R05"	"UMN"	0.066900688584447	0.0106740355439965	0.246353775218678	0.257434966314125
6021522	6229076132	"R05"	"UMN"	0.119712619097043	0.00178803641092329	0.138493202621459	0.231646227177049
6021530	8221924069	"R04"	"UMN"	0.0739911824302976	0.00796488946684004	0.225376545025644	0.169347211778733
6021581	7810920051	"R04"	"UMN"	0.0587470665506216	0.0417311610968856	0.189135026810378	0.126327511478258
6021603	7810920076	"R02"	"UMN"	0.0167885534945003	0.00623103597745989	0.142488932155597	0.217140036847711
6021611	5806361008	"R04"	"UMN"	0.10294752328866	0.00915691374078886	0.103233494015057	0.237515575300904
6021646	6229076048	"R06"	"UMN"	0.123733175598491	0.010023840485479	0.070681904349239	0.225064723268472
6021654	8221924042	"R04"	"UMN"	0.0369815157007391	0.00341352405721718	0.115203379732438	0.25480346375829
6021662	5854671024	"R06"	"UMN"	0.0911499788471247	0.000758560901603866	0.163732871147701	0.219232188975866
6021700	6229025011	"R02"	"UMN"	0.0632859937446524	0.00205895101863895	0.166031365490877	0.199180481223231
6021743	5854945042	"R03"	"UMN"	0.0488081241541949	0.000270914607715667	0.072198450955966	0.144851440690012
6021786	7507867012	"R06"	"UMN"	0.0359522960294135	0.061876896402254	0.137030818393544	0.158809058270276
6021808	6229017157	"R01"	"UMN"	0.122132331450389	0.203890333766797	0.157179223311488	0.184822163239681
6021832	6229076139	"R01"	"UMN"	0.0689696212417529	0.0501192024273949	0.179548285760711	0.169984845425934
6021972	6229017142	"R05"	"UMN"	0.105735157302153	0.0220524490680537	0.0358013323945188	0.164447552325776
6022014	6190773029	"R05"	"UMN"	0.085090010480882	0.00422626788036407	0.0542707035693007	0.230210408597545
6022057	5806361038	"R06"	"UMN"	0.109531235761243	0.000270914607715667	0.0794562097167307	0.19654903766788
6022065	7810920063	"R03"	"UMN"	0.0483416038455063	0.158539228435197	0.080756106808211	0.148892373633411
6022073	5859594016	"R05"	"UMN"	0.105255058049667	0.0910069047961866	0.159981212979884	0.245701817798384
6022081	6190773039	"R04"	"UMN"	0.0621508645124218	0.00135457303857822	0.0329307263174998	0.223997903576792
6022090	7810920052	"R06"	"UMN"	0.0852784494852259	0.0860424794104898	0.21989925797541	0.12998349674579
6022103	5854945029	"R05"	"UMN"	0.0775824822518325	0.153559946740937	0.151546335915073	0.227752791203196
6022111	7810920045	"R06"	"UMN"	0.0695173471492521	0.000270914607715667	0.174565346910036	0.149083049819484
6022120	5854945054	"R01"	"UMN"	0.148114025579883	0.0042804508019072	0.0691653577425121	0.186475628014397
6022138	6229025162	"R04"	"UMN"	0.0578388186276989	0.00276332899869958	0.205275415696257	0.189397922812193
6022162	6229076168	"R03"	"UMN"	0.0965456154254328	0.218790637191157	0.211921315963907	0.249181744112795
6022170	5806361050	"R03"	"UMN"	0.0437930089673121	0.150194142356148	0.0604371686332539	0.184928277960449
6022200	8221916118	"R01"	"UMN"	0.0729996551880029	0.258615084525358	0.14401776526025	0.204109206276138
6022219	5854945022	"R01"	"UMN"	0.0744739707460602	0.133452535760728	0.131885392406434	0.328457529385328
6022324	8221916052	"R03"	"UMN"	0.0831588514332931	0.00157130472475075	0.0974922818610193	0.236043164778736
6022359	7800246180	"R04"	"UMN"	0.0732545723974188	0.00178803641092329	0.223419812598169	0.164095118958085
6022375	6190773037	"R01"	"UMN"	0.0651090393892907	0.0573797139141743	0.14916319124736	0.169749317824483
6022413	6190773023	"R02"	"UMN"	0.171831438708582	0.00130039011703509	0.095542436223799	0.202318400953361
6022430	5806361050	"R01"	"UMN"	0.039040768652844	0.00352188990030344	0.0688945458484537	0.230491106510057
6022456	6190773023	"R04"	"UMN"	0.118212667695424	0.00124620719549196	0.143154581049531	0.241615400993286
6022472	6229017113	"R04"	"UMN"	0.0550519005948412	0.0901061985262245	0.115040892596003	0.188577190604747
6022480	5854945034	"R04"	"UMN"	0.0692094406421311	0.00254659731252704	0.119861344310242	0.234039430241587
6022499	6190773039	"R06"	"UMN"	0.121706341210318	0.194516688339835	0.0556247630395927	0.186076041095206
6022502	7810920063	"R06"	"UMN"	0.096194881787141	0.105548331166016	0.138168228348589	0.158377618642384
6022529	6229076105	"R04"	"UMN"	0.0872873114931309	0.000216731686172533	0.0542412262465867	0.260898122926843
6022545	5806361008	"R06"	"UMN"	0.0925905323629473	0.0116493281317729	0.183502139413963	0.240312720541234
6022553	6229076139	"R06"	"UMN"	0.0962804558439885	0.0004876462938882	0.0749607322753615	0.239251081253531
6022570	6190773022	"R02"	"UMN"	0.0942921078445425	0	0.0319333213600661	0.193877544473291
6022600	6229025162	"R06"	"UMN"	0.108388433097508	0.0003250975292588	0.153271932463513	0.20875047965389
6022626	6190773034	"R01"	"UMN"	0.230652950119285	0.0251563533731685	0.00628283594215462	0.214019766876602
6022650	5806361044	"R04"	"UMN"	0.121666187589214	0.140475634318641	0.141000391479411	0.276912397816189
6022677	6229017163	"R02"	"UMN"	0.0689601929178761	0.00108365843086256	0.118810879229904	0.220396899650346
6022693	8221924080	"R03"	"UMN"	0.0579271333666334	0.00113784135240569	0.0142447056274712	0.156807019802219
6022723	6229076139	"R04"	"UMN"	0.0823804363077658	5.41829215431333e-05	0.0866056437198722	0.274833193198118
6022731	6229025160	"R04"	"UMN"	0.0864260889545428	0.0186389250108366	0.072198450955966	0.246346734193226
6022758	5854945053	"R04"	"UMN"	0.0439724496257511	0.0120286085825748	0.0863056669352691	0.288190312263094
6022812	6229076135	"R02"	"UMN"	0.0986944800187709	0.000216731686172533	0.180339703426024	0.239622207791276
6022863	6229076111	"R01"	"UMN"	0.130156146027928	0.301040312093628	0.263716622434057	0.240149393801677
6022871	6229025008	"R03"	"UMN"	0.164515864176441	0.00579757260511482	0.149681884382392	0.248506426234896
6022936	5806361023	"R06"	"UMN"	0.126158848133261	0.000108365843086267	0.102423949227602	0.211008491317828
6022979	5859594022	"R01"	"UMN"	0.143465550782996	0.0004876462938882	0.0943452811266097	0.198382391568209
6022995	7800246109	"R01"	"UMN"	0.0776538538098001	0.00102947550931942	0.0985213670584412	0.214279788578542
8017271	5859594019	"R05"	"WFU"	0.104897302432985	0.000108365843086267	0.103666793045551	0.209113874287448
